,date,stock_id,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050
0,2015-01-01,STK001,0.4559786130353211,0.43338373128163754,-1.6829387092336408,1.581671988027176,-1.6403185092220949,1.7023566332719917,0.36799802311144264,-1.7189959489198994,-0.8328537984808112,-1.962568686174644,0.9956555173602245,4.169131076347104,2.449755723929001,0.8834614070162985,-2.5252349609683344,-0.7466204503547923,4.576575235173374,1.694137399274927,-3.136709713123476,-1.359277717320871,-0.16543020429548855,-1.118729152026313,-0.28993062579768597,-0.6552190105441339,-1.4713196805717335,0.2824002114772399,0.17498974222192704,1.5607093431300463,-0.8469285806003221,-1.727149818926329,-1.6970375179670416,1.94174233490248,2.8407306107676074,0.47185660831903153,1.8887576703579183,-3.2437761138312093,-1.4578059260111371,2.467556087851691,3.1977019053292692,-0.9119439464964433,-3.5154774800196997,8.005505418439142,4.434760547557799,-2.2107135811786787,2.9228573758108163,-1.3252234327336327,-0.028248501919971476,-2.7108487168271105,2.5007923798069434
1,2015-01-01,STK002,2.1767327450176213,-0.04268825078679044,-0.9941755927731295,0.9832749927337877,0.19807829321259002,1.2933582658861469,-0.6533752361395171,-1.9617104892842305,-0.1583802252478448,0.26086055031895306,0.06300404502394137,0.6820306333685751,3.8961416754885336,3.0719392125644123,-1.3850861080669568,-0.16570945717919408,0.23188658277652,2.939005895193065,-1.6876861378576387,-0.21824512734907014,1.879374715125674,1.506171848324586,-1.4103017569818428,-1.6018340865012817,-0.15267423697524554,-2.968179827979081,1.9058283404874075,1.5008679413850832,-1.2216072888845166,-3.3170654746135604,-1.9797497701637785,-2.220702452601202,0.6344343981363508,-1.8267043476486444,-2.321767328516765,0.6820594355217564,0.7119136048089314,-0.6827678506360051,1.0229619564927916,-0.8588420179426823,-3.057729976827684,8.349218135565758,4.229933719147579,3.2176610311903744,3.1065483017400846,-2.660469086412503,-4.131263141074831,-2.248667610091571,5.652036398958035
2,2015-01-01,STK003,0.9827266908346671,-1.0129583253171264,0.6416800373004897,-1.033808010280758,-2.0421542740014207,-0.2029851854071502,-0.14360168782409719,-0.558002409551989,1.165294972671248,-2.9720288890339623,-0.18199944437368037,1.9707998692598752,-3.2832895320882356,-2.7450061211956234,-1.7194712119276108,-0.1811457038033837,0.011189033067280082,2.2246905696213086,1.3098211193063236,0.251220217334665,-0.45845582907072474,0.7073387202257914,0.08084719576447567,-1.4508814629657554,-2.4364557172877377,2.1914729582979446,1.5601960268145778,-0.10908298774692746,-0.2996296985925874,0.4835264354090643,-2.7692046504411687,0.8770888851117342,2.031750507040616,0.8561956949449283,-0.5156313832182996,1.2218685470475505,0.3034169838060413,-2.061338614813542,0.5186471970265396,2.7478537279920983,-3.744753117784465,6.380567962551775,1.895946507298856,-2.582633886306608,3.2001927289521435,-3.0139476676044783,-4.490161923503183,2.363057093793822,8.002995764382486
3,2015-01-01,STK004,-0.7440008604168392,0.731612244491414,-0.7058755821338636,1.3564473228185587,-0.034274194994843514,-0.8776190405235864,1.19790029936696,-0.44448849277602703,-0.8509677460600249,-4.084909583683817,-0.5025210572754051,-2.1479602745617696,1.6755459672401116,0.07332789800561897,-3.0400087027585148,1.2571362533963117,3.3054443217912306,-0.08263796707788215,-0.00853757531102933,1.0849144717282901,-0.6030709428321374,-2.6722352855553773,-0.3451319835902432,2.018725994320948,0.3408970088496308,-1.7001349501403398,-1.0114809794479218,-0.07611709591738693,0.6226909847400156,1.168507214445069,-2.614573663865774,1.9936019784132064,-1.6811550583183057,2.0183824226904497,3.011302212626538,1.234566841685763,1.5302712144965491,0.6238029935280471,1.6541089452357531,-4.958192226285415,-3.713349511681983,7.585261655529307,-3.277887494637781,2.9322302136112395,-2.7513762832847903,4.869773656045601,1.8549651834231735,-3.228796159340534,6.412551739681505
4,2015-01-01,STK005,-0.8941194720042515,0.21847673773547316,-1.0294913294903245,-0.8794746763320513,-1.444849848006674,-1.2232827538878215,-1.9951530582291839,-0.625296078126199,-0.09329937928655907,-4.034713502397058,-3.5678447052715825,0.18110131822160813,2.5906252434993187,2.223224861996694,0.7460127225681052,-0.0026701206471725566,0.33554212614656037,0.03243849934982681,1.5440417428981223,-0.6690163514033647,0.7139863436312796,-0.8339398546773903,1.056644318569257,-0.9845668841525712,1.5744556600528092,-0.035551527446003914,-1.9060121507919823,0.643342507429097,2.0622709988510177,0.14714790850626805,3.8312483819727414,-0.5019443446921893,-0.663479732321777,-1.990081288192097,2.877616676939174,-1.4643753144298925,2.3961087406638346,3.310037716753319,-0.2615911909778654,3.625459577293817,2.3144372111547042,6.255318231969717,1.757375075734225,-2.7703914354064554,0.5467030203883779,6.533943081071016,-2.7938644755860143,-2.737454401039749,2.3188629659102458
5,2015-01-02,STK001,-0.7937495748271766,-0.9702139305318811,0.8164007880971286,0.7321092315914777,-1.4797288653003489,1.672022656682636,0.12216131452608571,0.18765178518766154,0.2501453010933905,-1.143453202464496,0.37282046763165366,4.109095654068253,1.7551811892488496,1.6260604925713888,-3.085347652474236,-1.0622400810450656,3.6290110671883276,1.4028794143168106,-2.9977727887285774,-2.1081600603212003,0.8598245162335234,0.5710074164559674,-1.3595940060524683,0.04472886822657372,-2.5835884188830454,0.6881675240855094,-0.12957344465407028,1.626659609379552,-0.08194242256293884,-1.6153173125834102,-2.113884904569829,1.2462215163066221,1.758861658397024,0.5529007080294085,1.983869262287559,-2.9418089827097877,-0.26039671599373404,1.2446804661264093,3.043425041555309,-1.5897035367258487,-3.234261121263458,6.51697440723433,2.8416871724840247,-1.3819013509535705,2.449418704095274,-1.8932352215793418,-0.5897929610544903,-2.8197215153355546,2.557986448631756
6,2015-01-02,STK002,1.7921079309591128,1.5001855351429831,-1.4763866661030727,1.3072732762676293,0.043307218956301706,0.7458597050352734,-1.3792916571990936,-0.8741726675327421,-0.13870396071448018,1.0484012448314504,-0.03237326194992463,-1.302342868313241,3.879555624890656,2.467882598362054,-3.1816509927087364,-1.5685312842675423,-0.16631349308246085,2.6971461238020042,-0.4944834123051843,-0.6418524589572081,2.7258165783548107,1.4229806876550832,-1.1367062510502113,-2.7767235085746735,0.19438122870154936,-3.453290789419635,2.13101576379184,1.692600220873137,-1.0392790786626709,-2.0406545714113573,-1.509335414246154,-0.9048770119316362,-0.4348368643380537,-1.9329579469888452,-0.909847744231176,1.6141610343257802,0.30740951855536164,-0.19078546044782602,1.2637545307661435,-1.155349464046667,-3.4579315213475588,7.109078953286982,3.781072805514995,4.0412796476817014,1.4564125362034759,-3.2055709658449145,-4.518488287485105,-3.582229793474863,5.04829505379614
7,2015-01-02,STK003,0.7225806804303002,-1.5262071450641974,0.6021462754391412,-1.016338864454195,-0.7465673511313229,0.9661518054283514,-0.02078473183743607,-0.24282395217543373,0.4670822879710256,-2.4267931636870426,-0.9344722245417402,1.9007901629822268,-2.9789213131682155,-3.1138104522014367,-4.19844142045124,-0.2558716419605675,1.146069156301301,1.9982345428702433,1.5020773801052971,0.980762252936843,-0.8584345889337522,0.5834659747593282,0.3610913237984137,-0.9011253420309671,-2.387405739785089,2.5742137231683637,2.7344744677694943,0.507288587836566,0.04133386044879002,1.445650553613678,-1.925480221920813,1.016054216476186,1.4192728940513426,1.494789369786576,-0.5947145334073747,2.020324922579318,0.051034399149599806,-2.625304280547585,0.6516200034050771,1.8644637339999912,-4.105024062561051,5.458965928118343,1.0303694953685245,-2.706426694714205,2.6684414985770126,-2.7178639476554785,-3.6023399129726,2.0479899926293688,8.205527935675063
8,2015-01-02,STK004,-0.592995328665367,0.4663364874579607,-1.3524738684885904,-0.1413063250929459,-0.7833901260088135,-1.9468631475781624,1.213948583377489,-0.5521254407985686,-0.553036762283897,-4.4103493167114225,1.1245380027189285,-2.2918760439449417,1.2654606157710957,0.532352412396593,-3.643459512856832,1.7292325709504062,2.582929240436733,1.0068710338377869,-0.7683065390150695,1.641155661649169,-0.6209714811491569,-2.349352839557325,-1.054985877405784,1.3551821676381062,-0.10521463573390252,-1.3167275990632392,-1.5499033039455217,-0.13299516311862364,0.6276006598463882,2.8613267125344626,-2.206472498745984,1.7863133476159985,-2.7578625347449686,2.0042804651499555,2.7819709082693094,2.209394736273671,1.651587779089675,1.0132753448635041,2.06784854047034,-5.222170145885599,-3.0195915981917834,7.57378567400646,-2.896619273403053,2.5125098664131817,-2.8273802639129086,4.0785343472848465,1.6892959613048562,-3.6629364701126015,4.964806099896107
9,2015-01-02,STK005,0.0015186676376115324,-0.14900307893968315,-0.42235293944647717,0.46698412477048223,-0.9303450934823988,-1.6346689159782235,-1.3417055556970223,-0.6470570302897203,0.27629323329462907,-3.293298441856862,-3.240809506645197,0.05838097293807784,2.4882922241748764,3.174433792494288,1.1037692241178918,0.2533833337775595,0.9272191302635249,2.1927554365943656,1.656490257160485,-1.1828563930713454,1.0322059359668405,-0.021426119055282432,1.8825838069675243,-0.6729048691297234,2.0202430259436412,-0.0321782358303841,-2.2285628275690956,0.3029790689273936,0.7176141013761907,0.4028467949540642,3.4142924261517855,-0.4383800559412883,-0.0372895630536907,-2.286182809945909,3.5055072969679184,-1.044487745523949,2.7626214323151004,2.615740990368633,0.5255227093934126,3.1117173983574937,1.8589065959048312,5.458951466367095,1.7071104107437962,-3.0232009861618856,1.0819301388042553,5.3470651338102515,-2.6336559406923055,-1.3765335540757742,1.7958913072277831
10,2015-01-05,STK001,0.6024729382808167,0.3544301035067451,0.9266387353824249,2.053027517725057,-1.5052618129082078,1.2076136107125564,0.5085836335226005,-0.19970737345740358,1.071934738423691,0.186361432872813,-1.0144272225408402,3.316774035637342,1.9349393049592618,2.1349593679663825,-2.7447183619061306,0.9746178038457006,3.2356118409032133,1.307241220097523,-2.502791993047672,-2.5987733779031648,-0.7908853831384455,-1.3512055240847873,-0.15451652583477324,-0.5745039349991659,-2.1984170095905875,0.9161247464740323,0.35291765282932,1.2234683294567188,0.3160103517876822,-2.1562125505642706,-0.9659178328170371,2.4876241386433007,1.1382024680233795,1.058575354397456,2.8233237019110944,-2.0997892392622477,-1.0123594828969242,1.203162803422836,3.3279811241133466,-1.9892878075473015,-2.8213571938129465,5.880862431472662,3.6975997131272003,-2.212489317560085,3.0690464670268547,-2.147340948486375,-1.2887389558826252,-1.9707182878828382,1.9301665470116616
11,2015-01-05,STK002,0.29871320695958314,1.2908152205289327,0.9112107114539935,-0.278359134157551,0.4717735718117619,0.5374825549788921,0.9074413640203918,-0.18501512088690752,-0.8990701036271109,0.7648427931021077,-0.424703990738147,-2.735106906318521,2.5860946773417948,3.8215156026452477,-3.048460977339742,-2.1576332233313624,-0.7159634410371478,1.4405038762245017,-0.941327805163877,-1.0340787667402618,2.7236379034834264,1.629312625876743,-1.454932766620353,-3.2595278401376135,0.12102545448601441,-3.0173608370117257,2.511880247498028,2.3376154637072033,-1.2425419628839518,-0.6092855801153257,-1.4934547142317003,-2.058015557767914,-0.15899541173797518,-1.8239668735624865,-0.7387675139360338,1.1917287553585478,0.432552730863035,-0.44338024591002945,-1.4281227333757218,-1.357545961262524,-2.8319029273781977,6.422935629648453,3.1147514146441986,2.476065910739484,3.7899783853650075,-3.057767500993371,-3.478206760197316,-3.0759861935666506,4.306063026277508
12,2015-01-05,STK003,-0.059440104236939025,-1.9382347429856455,0.01364827017191579,-0.18293890194749496,0.28099396523165354,0.4024352316514213,0.9883011964390276,1.1468998772413832,0.5231849417433648,-2.3644503627594124,-1.8052532622348954,2.61913995664881,-2.711126932752905,-1.8929699850946475,-2.731331008034229,-0.6791425631448583,1.1765221546760138,3.2350177692523574,2.149539606119733,0.46428447100202186,-0.9137567956940011,1.0076983380532212,0.1339123871304856,-0.7561587621455713,-2.393867673156951,2.7816087884291365,2.423722899440335,0.4065526299163576,0.44026306611436805,0.9847976992925803,-1.1436348277492554,-0.23065352724256516,1.666753098069072,0.7487633228504614,-0.5778887466595705,1.755027603085634,0.9305949288714404,-1.5173594259160488,-0.43852804366250897,2.197190312387438,-3.65182414460159,5.3894427424593445,0.8241678199641399,-2.28914518093566,3.945765340119375,-2.6741182044370313,-3.8184699164564018,2.4941760541991274,6.20712113562456
